Date,Text,Username,Id,Permalink,Retweets,Favorites
2009-04-02 19:56:52,"is texting about movie ""The Graduate"" and fb'ing a friend about a comedian I'm following on Twitter - culture and technology - seamless!",Jimbrez,1441914787,https://twitter.com/Jimbrez/status/1441914787,0,0
2014-02-06 18:43:12,Every time somebody tell me they got held back I calculate how old they are gonna be when the graduate high school,Topmodelmandii,431573822051844097,https://twitter.com/Topmodelmandii/status/431573822051844097,0,1
2017-05-17 19:55:08,SPECIAL GIFT FOR THE GRADUATE IN YOUR LIFE! http://wu.to/GQGgBT # giftbasket # graduationgiftpic.twitter.com/a8pYHqSwUp,busdrivgurl,864992715586637824,https://twitter.com/busdrivgurl/status/864992715586637824,0,0
2014-02-08 18:37:05,Kel has 2 weird middle names in both the episode & the show. # thegraduate # awhereitgoes # 90sareallthat,deano10593,432297061786984448,https://twitter.com/deano10593/status/432297061786984448,0,0
2013-01-16 18:51:03,Farming and the Graduate- - http://www.bookmania.co.za/book/I_T8cQAACAAJ/FarmingandtheGraduate …',bookmania_za,291694081678139392,https://twitter.com/bookmania_za/status/291694081678139392,0,0
2012-05-25 19:58:53,Me and the graduate http://instagr.am/p/LEaQrjtyJg/,iBleedBubbles,206172516950097921,https://twitter.com/iBleedBubbles/status/206172516950097921,0,0
2008-05-03 17:49:03,Woot! Just back from the graduate hooding ceremony...yay!,akredhead,802828924,https://twitter.com/akredhead/status/802828924,0,0
2015-01-02 18:24:02,I just unlocked the Graduate badge in Trivia Crack - http://www.triviacrack.com/en/landing pic.twitter.com/ELcuuPiW07,JudgementDae,551156997241192448,https://twitter.com/JudgementDae/status/551156997241192448,0,0
2012-06-18 19:58:06,House Mouse Wood Mounted Rubber Stamp: The Graduate: Your favorite House-Mouse Designs images are available in h... http://amzn.to/PeU146,Azaharhossain,214869631939252225,https://twitter.com/Azaharhossain/status/214869631939252225,0,0
2011-09-07 19:38:21,Looking forward to the graduate employer summit starting soon # nzges11,nxtstepcareers,111584119657472000,https://twitter.com/nxtstepcareers/status/111584119657472000,0,0
2015-10-12 19:37:56,"It's October and still blazing hot! Come by the Graduate and Professional Center, so we can answer your... http://fb.me/2svNhIB8A",APUGradProfSFS,653716258358063104,https://twitter.com/APUGradProfSFS/status/653716258358063104,0,0
2009-07-27 19:03:34,"@ prguy85 Yeah, the graduate component is a bitch.",NonesLaracuente,2879319542,https://twitter.com/NonesLaracuente/status/2879319542,0,0
2014-07-07 19:49:59,"A3: Likely more intense because of all the graduate, summer, temp and intern hiring. # tephr",HireQ,486296096562745344,https://twitter.com/HireQ/status/486296096562745344,0,0
2008-09-05 06:10:25,"@helliewm I'm intending to start the graduate diploma in Contemporary London Studies. It's modular, evenings and has concessionary fees :)",secretlondon,910536785,https://twitter.com/secretlondon/status/910536785,0,0
2011-03-15 19:49:49,@ jaykayell_ In the Q&A afterwards Ayoade compared the film to The Graduate. Filmmakers can't do that!,SquidyUK,47806737557884928,https://twitter.com/SquidyUK/status/47806737557884928,0,0
2016-11-05 19:55:04,CLASSIC HITS UK just played - Simon & Garfunkel - Scarborough Fair - Canticle. (Vocal) - The Graduate (1967),classichitsuk,795051838865338368,https://twitter.com/classichitsuk/status/795051838865338368,0,0
2010-12-28 18:52:48,"""Hello Mrs Robinson""...""Hello Benjamin""... # Thegraduate",remythequill,19903625966911488,https://twitter.com/remythequill/status/19903625966911488,0,0
2010-09-10 19:56:22,"Crossing ""The Graduate"" off my list of shame.",evanfreeze,24148369494,https://twitter.com/evanfreeze/status/24148369494,0,0
2015-07-28 19:59:35,"So Dustin Hoffman yelling ""Elaine"" in The Graduate is like @ johncusack holding up the boom box in Say Anything right?",reftpt,626180230298755072,https://twitter.com/reftpt/status/626180230298755072,0,2
2012-12-16 18:59:56,# TheGraduate http://instagr.am/p/TURURojnCN/,BenBau5,280462294478114816,https://twitter.com/BenBau5/status/280462294478114816,0,0
2012-09-06 19:30:53,Ya boy signed up for the Graduate Entrepreneurship Club at school today. # bangbang,backpackmatt,243853807996518401,https://twitter.com/backpackmatt/status/243853807996518401,0,0
2009-09-03 18:55:20,"Ok, the Graduate College can burn in hell. You don't even offer any classes, you just exist to screw up my degree to keep me here longer",Blueplasma,3744097195,https://twitter.com/Blueplasma/status/3744097195,0,0
2014-11-30 18:41:05,@ alexis53__ once the graduate peyton and lucas disappear,tyjaescales,539202486267949056,https://twitter.com/tyjaescales/status/539202486267949056,0,0
2013-04-03 19:45:43,# thegraduate gets better everytime! # classic,Klseba,319596605403709441,https://twitter.com/Klseba/status/319596605403709441,0,0
2017-03-01 18:57:38,"1A/ Digression: my background. I'm a science writer, sometime-journalist. I teach science writing at the graduate level... @ TheFix",TomLevenson,837089477113831424,https://twitter.com/TomLevenson/status/837089477113831424,0,4
2014-11-23 18:59:06,The Graduate.,ryanverbenec,536670305255583744,https://twitter.com/ryanverbenec/status/536670305255583744,0,2
2011-01-17 18:50:15,@ alexlerian @ ThisIsUrChance it's always more pleasurable when there's the thought of being caught. # BOOM # TheGraduate,ThePistolTweet,27150741961445376,https://twitter.com/ThePistolTweet/status/27150741961445376,0,0
2011-04-16 19:29:27,Last RT RT @ anamericangod: RT @ thegraduate: Free shipping all day for @ thegraduate 's new album for Record Store Day! http://bit.ly/g1EtY0,yelyahwilliams,59398023599497218,https://twitter.com/yelyahwilliams/status/59398023599497218,54,11
2015-02-04 18:59:05,Then finish my 5 years reenlist go to college and be making money like crazy in college the graduate and retire from the navy,NetflixAndKirko,563124616416468992,https://twitter.com/NetflixAndKirko/status/563124616416468992,0,1
2017-06-08 19:57:30,He's going to ask the board? Does he mean the graduate Jeff? # BBCElection,mkavanagh791,872965841846927360,https://twitter.com/mkavanagh791/status/872965841846927360,0,0
2008-10-10 18:26:00,"@ ilovemypitbull That would be awesome, but I can almost guarantee that no one would get it. The 30ish guy hasn't heard of the Graduate. :-(",tiabla,954817805,https://twitter.com/tiabla/status/954817805,0,0
2010-02-26 17:30:54,"the graduate circa 1967, pineapple express is just gonna have to wait.",_deathtoHYPE,9699815160,https://twitter.com/_deathtoHYPE/status/9699815160,0,0
2009-09-11 19:42:30,The Graduate http://sfly.com/qd3kr3,dannee_nicole,3922585253,https://twitter.com/dannee_nicole/status/3922585253,0,0
2014-08-05 19:48:58,"Look at Dustin's boobs! RT @ CHANNINGPOSTERS: Photo: Anne Bancroft and Dustin Hoffman. The Graduate, 1967. pic.twitter.com/ynLLO5AxCu",BlakeBacklash,496805091073347585,https://twitter.com/BlakeBacklash/status/496805091073347585,2,2
2017-02-21 18:52:54,Expect some breaks ahead in the graduate pipeline # financialservices https://www.professionalplanner.com.au/featured-posts/2017/02/22/expect-some-breaks-ahead-in-the-graduate-pipeline-54323/#.WKzSysPfFGk.twitter …,MaddenAssoc,834189185103720449,https://twitter.com/MaddenAssoc/status/834189185103720449,0,0
2014-06-19 19:55:58,"Me and my beautiful princess, @iasia_wuz_h3r3 the graduate... # loveherlife http://instagram.com/p/pceGl0wdEn/",rockky10,479774622012178432,https://twitter.com/rockky10/status/479774622012178432,0,0
2008-12-16 14:21:35,The Graduate Pinback Button: Cap and gown image from a vintage dictionary. 1.25 inch (3 cm) All of my pins a.. http://tinyurl.com/5stk85,XOHandworks,1061223477,https://twitter.com/XOHandworks/status/1061223477,0,0
2008-05-15 18:40:48,I'm off to The Graduate rehearsal!,ClintonHammond,812279186,https://twitter.com/ClintonHammond/status/812279186,0,0
2009-10-01 18:43:19,"@ BadKidsGoToHell um, bag kids don't get into Rollins, they go to Valencia if the graduate HighSCHOOL!",SugarTwittes,4536884645,https://twitter.com/SugarTwittes/status/4536884645,0,0
2016-05-31 19:58:46,The Graduate card Commencement Congrats Graduation by 19Designs http://etsy.me/1QI7JdV via @ Etsy; # graduation congrats,lahockeygirl,737795489777602562,https://twitter.com/lahockeygirl/status/737795489777602562,0,0
2014-11-20 18:59:32,'The Graduate' One of my all time fav films. RIP Mike Nichols pic.twitter.com/djoMFlQPIf,JanFar89,535583250354536448,https://twitter.com/JanFar89/status/535583250354536448,0,0
2017-10-10 19:54:36,The Graduate Gamera: The Giant Monster The Rocketeer Nightmare on Elm Street 3 Willy Wonka and the Chocolate Factory https://twitter.com/TyleKurner/status/916392896965648385 …,GorillasChoice,917901209700356098,https://twitter.com/GorillasChoice/status/917901209700356098,0,0
2009-06-26 18:15:25,Going watch my sister graduate.grad party after.a grad party without the graduate....LOL,TheseStarkWords,2350804675,https://twitter.com/TheseStarkWords/status/2350804675,0,0
2012-01-31 18:04:44,"@ plaidsicle: Congrats, Amelia. The graduate Technical Communication program at TTU is one of our best.",TTUethicscenter,164484286215487488,https://twitter.com/TTUethicscenter/status/164484286215487488,0,0
2008-08-10 13:35:29,"When Mr. McGuire said to Benjamin (in ""The Graduate"") that one word -- ""plastics"" -- someone was listening ... http://tinyurl.com/6krnh9",desaraev,883403566,https://twitter.com/desaraev/status/883403566,0,1
2016-11-15 18:30:36,Holy cow!!! We just won the graduate student case study competition at # Glacuho!! When great… https://www.instagram.com/p/BM2WupFhUcJ/,SlayciK,798669562740817920,https://twitter.com/SlayciK/status/798669562740817920,0,11
2015-01-03 18:55:57,"New Music: Chyn | Made of Black: is EP, the graduate was one of the top freshers mixtape […] http://bit.ly/1vJC2Fv",HyzickKING,551527416586174464,https://twitter.com/HyzickKING/status/551527416586174464,0,0
2017-07-28 19:22:16,"We're reenacting a scene from The Graduate Meets Midnight and, well I have good news and bad news. Good news, your income gonna explode...",x_therefore_y,891076371266621441,https://twitter.com/x_therefore_y/status/891076371266621441,0,1
2015-02-19 18:35:10,Serving Now at The Graduate Hotel - 225 East Apache Boulevard Tempe # thegraduatetempehttp://www.foodtrucksin.com/grilled-addiction …,GrillAddictAZ,568554415554203648,https://twitter.com/GrillAddictAZ/status/568554415554203648,0,0
2008-03-22 16:21:29,watching the graduate - http://www.imdb.com/title/tt0061722/,zerodeconduite,775526004,https://twitter.com/zerodeconduite/status/775526004,0,0
2008-07-07 18:40:03,The Graduate on Mourning Glory's Early Morning Horror Show http://tinyurl.com/57qkx8,mattrowe_test,852353532,https://twitter.com/mattrowe_test/status/852353532,0,0
2008-07-26 08:47:06,the graduate is certainly going to cure my sore head,panbartek,868950791,https://twitter.com/panbartek/status/868950791,0,0
2012-07-13 19:53:41,The Graduate - I Survived ♬ http://www.indiedotrock.com.br,indiedotrock,223928215675219968,https://twitter.com/indiedotrock/status/223928215675219968,0,0
2008-11-20 18:56:58,@ duanestorey Agreed. THAT point is when you talk to the graduate advisor. But I was talking more generally about the ideal scenario.,hummingbird604,1015635122,https://twitter.com/hummingbird604/status/1015635122,0,0
2013-08-31 19:59:18,@ TimmyDash I am great thanks mate - congrats on # TheGraduate,seanc1971,373958205786693632,https://twitter.com/seanc1971/status/373958205786693632,0,0
2009-07-19 19:41:25,"just bought 2 more movies, close encounters and the graduate, after buying an entire collection of Kubrick movies... whoops",Beastaburton,2729368949,https://twitter.com/Beastaburton/status/2729368949,0,0
2009-04-16 19:49:04,NOW PLAYING: The Graduate - Doppleganger http://www.distortionradio.com,distortionradio,1537766836,https://twitter.com/distortionradio/status/1537766836,0,0
2008-04-05 19:38:29,What year were the movies The Graduate and Breakfast at Tiffanys made? -Tarazanecki www.mosio.com/q,MosioQuestions,783621376,https://twitter.com/MosioQuestions/status/783621376,0,0
2014-02-20 18:47:58,"fellow penn staters and THONers, where can i go to get a fanny pack within walking distance from the graduate? # help",marielspanish,436648452022628353,https://twitter.com/marielspanish/status/436648452022628353,0,0
2008-06-17 16:47:30,The Graduate http://twurl.nl/1mmb70,WebRobot,837196185,https://twitter.com/WebRobot/status/837196185,0,0
2008-06-18 16:32:34,listened to Digital Campus-I liked learning from the graduate students wi thatcamp-I've also liked this a lot with digital & my students,margiemcl,838087341,https://twitter.com/margiemcl/status/838087341,0,0
2014-03-08 18:40:28,The # trailer for # TheGraduate - a # MikeNichols # films with # DustinHoffman and # AnneBancroft: http://www.youtube.com/watch?v=hsdvhJTqLak …,DiscretObscur,442444770292404224,https://twitter.com/DiscretObscur/status/442444770292404224,0,0
2015-08-28 19:34:10,Finally getting around to watching the Graduate for the first time,ReynholmITdpt,637407860054433796,https://twitter.com/ReynholmITdpt/status/637407860054433796,0,0
2016-03-13 19:52:21,"Mrs Robinson: 'Do you find me undesirable?' Benjamin: 'No, you're the most attractive of all my parents' friends. I mean that.' # TheGraduate",hellospacething,709165232728449026,https://twitter.com/hellospacething/status/709165232728449026,0,1
2014-12-02 18:15:47,The Graduate - New Navy by AG Jeans http://www.shopstyle.com/action/loadRetailerProductPage?id=453812213&pid=uid3584-25641172-88 … …,fashioninshop,539920896870203392,https://twitter.com/fashioninshop/status/539920896870203392,0,0
2010-02-21 17:45:35,Thinking. Why do the graduate level evangelism and discipleship courses I'm taking not feel right? Why is God pulling me the other way?,paullarose,9448165286,https://twitter.com/paullarose/status/9448165286,0,0
2010-04-19 19:34:26,@TrappedTailDawg naw...unfortunately I gotta work but I'll b there next weekend to kick it w the graduate...I'll b lookin for u! :-),patriceshani,12482563655,https://twitter.com/patriceshani/status/12482563655,0,0
2011-10-12 19:57:16,How do you feel about collaboration between the Graduate SGA and U-Grad SGA E-board for more networking events for students? # babsonchat,Quincys_tweet,124272454171492352,https://twitter.com/Quincys_tweet/status/124272454171492352,0,0
2017-05-27 19:54:43,Blessed atmosphere with pastor Ron Lindsay and the Graduate's Village Lydia Owens and Kelvin Owens.,rachellelaw60,868616488512618497,https://twitter.com/rachellelaw60/status/868616488512618497,0,0
2014-03-17 19:52:18,"Selfie with the graduate! Happy graduation, brothereth!!! # Graduation # JuniorHS http://instagram.com/p/lqa9drDyBT/",MagandangHapon,445709239487848448,https://twitter.com/MagandangHapon/status/445709239487848448,0,0
2010-11-24 18:54:16,"Whoa, never noticed the reference to The Graduate in Old School when Will Ferrell falls into the pool...",jcajindos,7582804913160192,https://twitter.com/jcajindos/status/7582804913160192,0,0
2011-05-13 19:58:35,So happy for @ THMerriam!!! He got the Graduate Assistantship for next year for Marketing! Please help teach my class! :),lkmerriam,69189827668623360,https://twitter.com/lkmerriam/status/69189827668623360,0,0
2013-11-27 18:52:23,Public Safety's Kanishka Project has officially announced their call for the Graduate Research Affiliate Program... http://fb.me/6vv7WZ94a,TSASNetwork,405846595377184768,https://twitter.com/TSASNetwork/status/405846595377184768,1,0
2008-10-02 11:34:45,What day is it Audio Break: Silver Jews - Advice to the Graduate http://tinyurl.com/4hn2nk,deneyterrio,943406321,https://twitter.com/deneyterrio/status/943406321,0,0
2012-08-03 19:46:16,"# 5FavouriteFilms District 9, Dark Knight, The Graduate ,Inception, The Guardian",RobBoudOfficial,231536495687774208,https://twitter.com/RobBoudOfficial/status/231536495687774208,0,0
2008-08-22 19:28:51,Watching The Graduate.,nucleophilic,896033375,https://twitter.com/nucleophilic/status/896033375,0,0
2013-12-06 18:43:42,"Twitter poll: Would twenty-somethings today know the movie ""The Graduate""? (I'm about to feel very old)",JeannieLin,409105899903410176,https://twitter.com/JeannieLin/status/409105899903410176,1,0
2014-03-23 19:24:24,Lil preview of # TheGraduate droppin tomorrow # AllIn # impacttheworld http://instagram.com/p/l5VxlWtGpE/,RealDjKg,447876545773043712,https://twitter.com/RealDjKg/status/447876545773043712,0,0
2011-12-28 18:52:44,"The Graduate has a beautiful soundtrack! Probably my favourite thing about the film. Their ""unique"" camera work will hopefully remain unique",Ashley_McKay,152175179336916992,https://twitter.com/Ashley_McKay/status/152175179336916992,0,0
2016-10-12 19:54:52,"You're monsters! You're too small job, if you striped savages! Stinging's the graduate.",Mikejac3_,786354480832970752,https://twitter.com/Mikejac3_/status/786354480832970752,0,0
2014-03-28 19:55:31,"I earned the Graduate, REALTOR® Institute Certification! http://www.realtor.com/bio/SLincoln . # certifications http://socialbios.com/images/certs/badges/gri.png …",CarsonCityHomes,449696317766246400,https://twitter.com/CarsonCityHomes/status/449696317766246400,0,0
2013-07-31 19:56:30,Ha the graduate http://instagram.com/p/ccxYYYOv2J/,iBeeApryl_,362723478186627072,https://twitter.com/iBeeApryl_/status/362723478186627072,0,0
2012-01-14 18:49:46,Read The Graduate Entrepreneur ▸ today's top stories via @ onuniversity @ cardifftoday @ moolaguides▸ http://paper.li/gradpreneur/1322822976 …,Young_Ents,158335025069293569,https://twitter.com/Young_Ents/status/158335025069293569,0,0
2009-06-08 18:44:46,@ icecoldjd1906 Darryn is the graduate speaker and Eric is the undergrad speaker,DatNegusMoses,2082311683,https://twitter.com/DatNegusMoses/status/2082311683,0,0
2011-07-20 19:49:13,RT @GoDJPK1: My boy @ DJTriggaTrey has forgoten about # AAA completely! See how they do when the graduate & move on! << # TwitterLIES!!!!,DJTriggaTrey,93829845141827585,https://twitter.com/DJTriggaTrey/status/93829845141827585,0,0
2012-02-21 18:54:11,"The Robinson home in ""The Graduate"" RT @ HomeGoods Oscar talk. What's your favorite home featured in a movie? # oscars",JenSagar,172106875351990272,https://twitter.com/JenSagar/status/172106875351990272,0,0
2012-11-04 18:37:43,Viendo The Graduate. # peliculón Mrs. Robinson,valebeatlemania,265236415011487744,https://twitter.com/valebeatlemania/status/265236415011487744,0,0
2010-10-14 19:28:05,@ thegraduate was amazing! Just wished they did more songs :/,Becczor,27386804905,https://twitter.com/Becczor/status/27386804905,0,0
2010-11-18 18:56:20,Last time I saw The Graduate was after bong hits in the early 90's. I'm sober now & saw it again today. Glad I saw it in the 90's.,pjpacifico,5408998450794497,https://twitter.com/pjpacifico/status/5408998450794497,0,0
2014-09-10 19:12:38,ORIENTATION NIGHT! New students come to the College Ave Student Center at 8pm in the graduate lounge to meet us and get involved with WRSU,WRSUNews,509841910643847168,https://twitter.com/WRSUNews/status/509841910643847168,0,0
2014-03-19 19:51:08,# pugchat A5 Dustin Hoffman in the Graduate. pic.twitter.com/fxGY7f23Bq,Spankythepug,446433724037890049,https://twitter.com/Spankythepug/status/446433724037890049,2,29
2013-08-17 19:18:13,@ ZachHermsen sweet! If you want to come to Davis tonight Andy Davison and I will be there trying to catch the hawks game at the graduate,rebeccaT331,368874434280439808,https://twitter.com/rebeccaT331/status/368874434280439808,0,0
2013-01-10 18:58:14,"@Heather_145 rarely do Potter, fun and credibility come together but I think we nailed it here. It's the graduate dream.",OhhhhCharlie,289521562925813761,https://twitter.com/OhhhhCharlie/status/289521562925813761,0,1
2015-06-05 19:59:32,"@ zanzjan Aww, congrats to you and the graduate!",falconesse,606973660335775745,https://twitter.com/falconesse/status/606973660335775745,0,0
2017-12-10 18:20:52,@ SenSanders Please don’t forget about the college loan interest and the graduate students! Please don’t forget them!!!,schneider_rose,939998378565480448,https://twitter.com/schneider_rose/status/939998378565480448,0,0
2016-01-20 18:46:48,"Hmm, okay. I wonder if I have enough material yet to give a talk at the Graduate Festival given I haven't started fieldwork.",deer_ful,689957276002729986,https://twitter.com/deer_ful/status/689957276002729986,0,0
2010-09-01 19:58:57,"@ iantrevor I mean, I have already written scholarly work at the graduate level and presented a paper at an academic conference!",erniebufflo,22752467381,https://twitter.com/erniebufflo/status/22752467381,0,0
2016-01-11 18:34:16,HAHAHA the graduate clothing packages this year pic.twitter.com/tULSd2TA5c,carlytotheg,686692634262396929,https://twitter.com/carlytotheg/status/686692634262396929,2,3
2008-02-06 08:23:43,"Behind the scenes in the making of the movie, ""The Graduate"" http://tinyurl.com/yvz4ky",bigtkirk,683509552,https://twitter.com/bigtkirk/status/683509552,0,0
2013-11-10 18:50:10,The graduate and his proud parents. Herbie passed Puppy Pawzibilities and were kvelling! http://ow.ly/i/3GqZJ,interactiveAmy,399685442872025088,https://twitter.com/interactiveAmy/status/399685442872025088,0,0
2008-06-27 23:02:59,"going to be showing ""The Graduate"" at http://www.justin.tv/oilman",oilman614,845388488,https://twitter.com/oilman614/status/845388488,0,0
2016-05-09 19:59:41,The graduate... @ DrChill__ HU!!! U KNOW!!!!pic.twitter.com/aeVHWiINEY,HollaAtASchola,729823184929886208,https://twitter.com/HollaAtASchola/status/729823184929886208,0,1
2013-04-21 19:58:05,"@ scott_tobias Whenever I do that, I just pretend I'm Dustin Hoffman in the opening of THE GRADUATE.",TimGrierson,326122701292965889,https://twitter.com/TimGrierson/status/326122701292965889,0,0
2013-07-21 19:48:20,Sudden urge to watch The Graduate.,sarah_murkowski,359097540731342848,https://twitter.com/sarah_murkowski/status/359097540731342848,0,0
2014-07-22 19:23:19,It was high time that I watched The Graduate. Glad I did.,AdultChildofPAS,491725204339818496,https://twitter.com/AdultChildofPAS/status/491725204339818496,0,0
2010-07-09 19:36:33,"This week's CS podcast is Buck Henry discussing The Graduate! I recorded it during the TCM Fest, trust me it's awesome. Find it in iTunes!",adamstovall,18155556633,https://twitter.com/adamstovall/status/18155556633,0,0
2015-08-31 19:56:40,"I am interviewed on the Graduate Job Podcast, http://www.graduatejobpodcast.com/phd/ ; all about turning your Ph.D. into a job. @ Gradjobpodcast",ProfessorIsIn,638500683688226816,https://twitter.com/ProfessorIsIn/status/638500683688226816,6,9
2010-08-16 19:59:12,is the newest member of the graduate program @ Norwich U... yea u can start callin me Diplomat :),BlkChinaDoll264,21356319964,https://twitter.com/BlkChinaDoll264/status/21356319964,0,0
2010-02-05 18:46:21,"Dustin Hoffman puts the Jew in ""The Graduate.""",zacross36,8699046548,https://twitter.com/zacross36/status/8699046548,0,0
2012-02-16 18:59:09,Why is this guy so awkward?! # TheGraduate,clfordd,170296187860156418,https://twitter.com/clfordd/status/170296187860156418,0,0
2017-09-18 19:43:17,"# Jeopardy just had the ending of The Graduate as a ""happy ending."" I dunno, gang. pic.twitter.com/bbwlbvbAJw",JahHills,909925826875052033,https://twitter.com/JahHills/status/909925826875052033,2,16
2017-10-19 19:53:23,"What worries me is that while these responses are aimed at being ""neutral"" it leaves the graduate student vulnerable while giving the right the power to pressure investigations/more ""looking into""",aaolomi,921162394847596545,https://twitter.com/aaolomi/status/921162394847596545,0,9
2014-09-26 19:22:36,Forcing bed schools straight a assertion toward the graduate-professional erudition: xPNRCHJb,JacksonGoodman4,515642623629864960,https://twitter.com/JacksonGoodman4/status/515642623629864960,0,0
2012-05-01 19:58:01,I'm watching The Graduate http://bit.ly/IU4U8s @ GetGlue # TheGraduate,CM_Steele,197474991141433344,https://twitter.com/CM_Steele/status/197474991141433344,0,0
2016-12-11 18:49:16,The Graduate - Mrs Robinson 1968 Original http://fb.me/5Ksw99t9T,AEProvenzano,808096343956869120,https://twitter.com/AEProvenzano/status/808096343956869120,0,0
2015-06-21 19:54:43,Down Memory Lane – the Graduate Record Examination http://rightmixtech.com/down-memory-lane-the-graduate-record-examination/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost … # personal,PragatiBidkar,612770653351981056,https://twitter.com/PragatiBidkar/status/612770653351981056,0,0
2009-07-28 19:56:36,Gift for the graduate http://bit.ly/z4HXa,lvonestopshop,2899761959,https://twitter.com/lvonestopshop/status/2899761959,0,0
2008-07-19 15:53:41,"Watching The Graduate while the rain drizzles outside... my god, Hoffman looks young",randymatheson,862921316,https://twitter.com/randymatheson/status/862921316,0,0
2017-10-01 19:56:02,The Graduate. What a cracking film. And I can see why it made folk want to buy Alfa Spiders. Although I never heard one like that before..,trashedlegacy,914640076319199232,https://twitter.com/trashedlegacy/status/914640076319199232,0,1
2009-07-16 19:09:03,"@ MrBriiightside it's like a scene from ""the graduate"" lol",Josers,2678050380,https://twitter.com/Josers/status/2678050380,0,0
2017-08-13 19:33:06,Style and Art Direction: The Graduate http://amzn.to/2hiN6xz via @ amazon your so special,Gucci_host,896877302558085120,https://twitter.com/Gucci_host/status/896877302558085120,0,0
2012-09-09 19:59:58,Amek xray sat..lupa plak.. (@The Graduate Lodge) http://4sq.com/O6kWgk,SadiqinSafian,244948293300391937,https://twitter.com/SadiqinSafian/status/244948293300391937,0,0
2008-10-25 19:35:15,"Daily bread in, pizza almost out. Movie: Re-release of The Graduate.",ethnobot,975523360,https://twitter.com/ethnobot/status/975523360,0,0
2013-11-17 18:17:49,The Graduate (Dramatised) AudioBook http://booksmp3.com/mp3/graduate-dramatised/bkbbcw006144 …,BooksMP3,402214019001765889,https://twitter.com/BooksMP3/status/402214019001765889,0,0
2016-10-15 19:58:39,"The church scene from The Graduate, but instead of ""Elaine"" he's yelling ""Lil Wayne""",classicreuben,787442596008366080,https://twitter.com/classicreuben/status/787442596008366080,0,2
2011-12-23 18:36:51,"The Graduate, great movie!",oliverpager,150359240790376448,https://twitter.com/oliverpager/status/150359240790376448,0,0
2016-12-12 18:47:50,I assume satisfactory. 500 was attend 3 seminars and meet with the graduate coordinator which I did.,ohgoditsranor,808458369744957440,https://twitter.com/ohgoditsranor/status/808458369744957440,0,0
