Date,Text,Username,Id,Permalink,Retweets,Favorites
2/7/08 17:58,Margaritaville makes me want to pack up & head somewhere warm & get an umbrella drink.,JackieAdame,688596962,https://twitter.com/JackieAdame/status/688596962,0,0
2/8/08 8:43,"Rainy day, angry phone calls, cranky teenager. Margaritaville? You betcha.",RavenPhoenix,690519132,https://twitter.com/RavenPhoenix/status/690519132,0,0
2/9/08 0:39,"is wasting away again in Margaritaville, searching for his lost shaker of salt, some people claim there's a woman to blame....",nbwulf,692718422,https://twitter.com/nbwulf/status/692718422,0,0
2/12/08 23:18,@ jdembo Yeah...didn't even know Harrisburg had an airport...I'm sure there's no Fridays or a Margaritaville inside...,bbelardi,706080082,https://twitter.com/bbelardi/status/706080082,0,0
2/16/08 0:44,Playing Margaritaville for @ critter on Yahoo Live,starmike,718718222,https://twitter.com/starmike/status/718718222,0,0
2/17/08 18:56,take me to margaritaville,joekehoe,724158402,https://twitter.com/joekehoe/status/724158402,0,0
2/18/08 18:54,@ Margaritaville in Capitola :),disney___,728293482,https://twitter.com/disney___/status/728293482,0,0
2/19/08 12:36,"@c2econ - will Raul really bring change? and if he does, will it just mean we'll have a Havana location of Jimmy Buffet's Margaritaville?",flatlander,731461222,https://twitter.com/flatlander/status/731461222,0,0
2/21/08 18:39,San Antonio Parrotheads meet tonight at Crabby Jacks. John and I will be there. Swing by and consider joining the Margaritaville fun!,epodcaster,741424242,https://twitter.com/epodcaster/status/741424242,0,0
2/21/08 19:01,"@ SACynic I must be a too young to really ""know"" who he is... but that ""Margaritaville"" song sounds too country to me.",HRBabe,741490212,https://twitter.com/HRBabe/status/741490212,0,0
2/24/08 9:11,Back in Austin.. having some real waffles make at home. Thinking of a smoothie with my ice shaving margaritaville margarita maker,acstyxx,751461192,https://twitter.com/acstyxx/status/751461192,0,0
3/3/08 10:11,Photo: Travelers are Leaving the Margaritas in Margaritaville and ... - PR Newswire (press release)..,workoutmachine,766077666,https://twitter.com/workoutmachine/status/766077666,0,0
3/4/08 11:41,"@ Nemns Damn evil Jimmy Buffet... Damn the whole Margaritaville, Parrot Head, Cheeseburger in Paradise Culture! YOU BLEW IT UP! Oh wait...",Badwolfatl,766612382,https://twitter.com/Badwolfatl/status/766612382,0,0
3/5/08 20:17,Unbelievable day in Vancouver WA! Sunroof open grooving to Margaritaville! 60 and calm. I love this! Heaven for me!,DaleChumbley,767312017,https://twitter.com/DaleChumbley/status/767312017,0,0
3/7/08 18:29,headed to Margaritaville :),gasuz,768270672,https://twitter.com/gasuz/status/768270672,0,0
3/7/08 20:24,"RadioWien,02:23: ""Margaritaville"" von Jimmy Buffett",RadioWien,768306065,https://twitter.com/RadioWien/status/768306065,0,0
3/10/08 22:29,"Just heard Quito Rymer on Radio Margaritaville. If I close my eyes real tight, I'm sipping a Pain Killer on deck at Cane Garden Bay.",FredCast,769621832,https://twitter.com/FredCast/status/769621832,0,0
3/12/08 18:21,"Margaritaville makes a decent Tequila, but a sub par beer. Landshark not all that good. 2 Digger Shovels",Gorbash,770602070,https://twitter.com/Gorbash/status/770602070,0,0
3/14/08 18:20,@ ericharmatz are toy guys eating at margaritaville or is it just the song?,davidciani,771698790,https://twitter.com/davidciani/status/771698790,0,0
3/16/08 21:26,Drinking a Margaritaville Landshark Lager. Pretty Good!,lizziebeth,772575083,https://twitter.com/lizziebeth/status/772575083,0,0
3/18/08 18:11,Wasting away again in Margaritaville!,Salena,773573231,https://twitter.com/Salena/status/773573231,0,0
3/21/08 19:42,Margaritaville. Yes please.,grierparrott,775180935,https://twitter.com/grierparrott/status/775180935,0,0
3/22/08 10:54,"Margaritaville, or not doing primary care: M.D.O.D.: ""It would be less painful to gouge my eyeballs out t.. http://tinyurl.com/2m5p8h",kevinmd,775417636,https://twitter.com/kevinmd/status/775417636,0,0
3/23/08 14:25,"Lunch at 10,300' in the sun listening to Radio Margaritaville. L:Steamboat Springs,Co: My best day snowboarding yet!",rustycoon,775876640,https://twitter.com/rustycoon/status/775876640,0,0
3/24/08 16:40,upbeat about xm/sirius news...possible future of opie & anthony + radio margaritaville + bruuuuce? a man can dream.,the_spinmd,776397387,https://twitter.com/the_spinmd/status/776397387,0,0
3/24/08 21:36,@ PreppyDude I'm on the mend. I just spent 7 hrs in the car listening to Margaritaville radio getting psyched for your spring tour. :),DougE,776515573,https://twitter.com/DougE/status/776515573,0,0
3/26/08 19:54,Margaritaville. Yes that's what I said,rmisek,777678309,https://twitter.com/rmisek/status/777678309,0,0
3/27/08 7:59,"@ ViNull. Yeah, Warren Buffet made his money by writing and singing Margaritaville............",wbm,777929064,https://twitter.com/wbm/status/777929064,0,0
3/28/08 18:28,@ iellie did I hear Margaritaville...and Casino? how could you go wrong there!,Heavy_D,778869338,https://twitter.com/Heavy_D/status/778869338,0,0
3/30/08 23:10,"currently drinking: Landshark Lager, ""Island Style Lager"" from the Margaritaville Brewing Co, Jacksonville, FL",TFDuesing,779935388,https://twitter.com/TFDuesing/status/779935388,0,0
3/31/08 21:21,the metrodome is dedicated to playing all the great cracker anthems. we've heard margaritaville and that stupid friends in low places song.,best_day_ever,780529369,https://twitter.com/best_day_ever/status/780529369,0,0
4/2/08 16:02,"Margaritaville by Jimmy Buffet is playing on Last.fm. I need flip flops, grandchildren, and a retirement home with a hot caretaker.",travishines,781692950,https://twitter.com/travishines/status/781692950,0,0
4/2/08 23:55,"@ LateApexer313 Oh YEAH!! Margaritaville brand. It was tasty, got it cheap at the grocery outlet store, like 3 bucks for 2 &1/2 lbs o'grub!",goosdawg,781911440,https://twitter.com/goosdawg/status/781911440,0,0
4/4/08 9:57,@ CariElf Margaritaville? Thought it was OTB...I would have showed up @wrong place. Eep!,CarrieP,782817095,https://twitter.com/CarrieP/status/782817095,0,0
4/4/08 20:59,"Heading to Margaritaville. Really, they just opened one in Phoenix.",rmogull,783163721,https://twitter.com/rmogull/status/783163721,0,0
4/6/08 0:28,Enjoying a Land Shark Lager or 3. Brewed by the Margaritaville Brewery. Jimmy Buffet = $$$,ShempLabs,783723303,https://twitter.com/ShempLabs/status/783723303,0,0
4/8/08 11:32,Jimmy Buffett's Margaritaville Cafe concert on Sirius http://tinyurl.com/4hk6a7,Orbitcast,785127438,https://twitter.com/Orbitcast/status/785127438,0,0
4/9/08 19:08,Listening to Margaritaville by Jimmy Buffett,JustinWise,786089295,https://twitter.com/JustinWise/status/786089295,0,0
4/10/08 9:07,"morning twitterville...like typing that word, reminds me of margaritaville, one of my happy places",ShannonRenee,786436948,https://twitter.com/ShannonRenee/status/786436948,0,0
4/11/08 11:27,"there's a live band playing ""margaritaville"" at FLL airport. maybe they could go inspect some planes or something",annehubert,787245471,https://twitter.com/annehubert/status/787245471,0,0
4/12/08 12:52,Wastin away in margaritaville (the theme restaurant),msirkin,787865319,https://twitter.com/msirkin/status/787865319,0,0
4/12/08 23:22,margaritaville,gabrielryan,788093803,https://twitter.com/gabrielryan/status/788093803,0,0
4/14/08 19:13,Margaritaville,pinkscissors,789200542,https://twitter.com/pinkscissors/status/789200542,0,0
4/15/08 17:54,"anyone out there ever host a ""House Party?"" just applied to host a Margaritaville party- we'll see if I ""make the cut!""",LindsayLebresco,789855692,https://twitter.com/LindsayLebresco/status/789855692,0,0
4/16/08 17:55,Hearing the sounds of margaritaville.,hollypessoa,790646560,https://twitter.com/hollypessoa/status/790646560,0,0
4/17/08 19:22,Havin a margarita at margaritaville in Vegas. thinkin of sailing. . .,JayHolben,791452397,https://twitter.com/JayHolben/status/791452397,0,0
4/18/08 9:53,Wastin' away in Margaritaville.,tboneynot,791847682,https://twitter.com/tboneynot/status/791847682,0,0
4/19/08 14:49,"on the highway, windows down, sunroof open, listening to Margaritaville... what a day!!!",GadgetBoySI,792610123,https://twitter.com/GadgetBoySI/status/792610123,0,0
4/20/08 17:28,"Getting ready to cruise to The Great Indoors to buy... a blender! Margaritaville, here I come. Or smoothies. :-) Maybe outdoor furn too.",DaveTaylor,793179160,https://twitter.com/DaveTaylor/status/793179160,0,0
4/21/08 19:36,"Ha. The ringtone of the guy browsing next to me @Barnes and Noble? ""Margaritaville.""",ayse,793924385,https://twitter.com/ayse/status/793924385,0,0
4/22/08 18:11,@ MHKid Wasting away again in Margaritaville.,wizetux,794638978,https://twitter.com/wizetux/status/794638978,0,0
4/23/08 9:37,@ chickybaby and @ ali - I'm packing up my non-existent car and coming to pick you both up - ESCAPING TO MARGARITAVILLE STAT!,motherbumper,795109111,https://twitter.com/motherbumper/status/795109111,0,0
4/24/08 17:24,Workin'. I've decided to go off-book guitar wise. I'm working on a version of Margaritaville,LaughingTiger,796251001,https://twitter.com/LaughingTiger/status/796251001,0,0
4/25/08 19:00,"I leave Alabama. I move to the Pacific Northwest. I *still* can't get away from that goddamn Jimmy Buffet song ""Margaritaville"".",christophr,797104613,https://twitter.com/christophr/status/797104613,0,0
4/27/08 0:35,I have eaten nothing all day but olive tapenade with chips and Margaritaville passion fruit salsa with chips and ice cream. It's a good day.,shawnz,797852937,https://twitter.com/shawnz/status/797852937,0,0
4/28/08 18:20,[fatwallet] Purchase Margarita maker get free Margaritaville Cargo Salt & Lime Tray http://tinyurl.com/57etqv,DealTwit,799064291,https://twitter.com/DealTwit/status/799064291,0,0
4/30/08 17:28,Finish off great lunch w/ Margaritaville on the radio! How appropriate...,DaleChumbley,800701371,https://twitter.com/DaleChumbley/status/800701371,0,0
5/1/08 18:23,"so, valerie by steve winwood came on. right after, it was margaritaville by jimmy buffet. haha.",digmyshine,801510351,https://twitter.com/digmyshine/status/801510351,0,1
5/2/08 15:09,@ tball Margaritaville or Cheeseburger in Paradise?,scavendish,802104453,https://twitter.com/scavendish/status/802104453,0,0
5/2/08 21:53,sittin in a coffee shop. some old dudes are playing margaritaville...haha..LAME. mcpherson can suck sometimes,mexikansas,802329015,https://twitter.com/mexikansas/status/802329015,0,0
5/3/08 23:57,Hanging out at margaritaville.,princess0613,802989855,https://twitter.com/princess0613/status/802989855,0,0
5/5/08 18:56,Just arrived in Austin and feeling feliz porque voy a celebrar el 5 de mayo en Tejas!! Margaritaville here we come!!,maheyman,804236914,https://twitter.com/maheyman/status/804236914,0,0
5/6/08 16:31,Wasting away again in Margaritaville,stephodell,804971959,https://twitter.com/stephodell/status/804971959,0,0
5/7/08 15:39,jimmy buffett's margaritaville restaurant cheeserburger in paradise - http://tinyurl.com/5ptlu2,recipe5,805774257,https://twitter.com/recipe5/status/805774257,0,0
5/8/08 12:18,Need to be wastin away in margaritaville asap,jkarpf,806497938,https://twitter.com/jkarpf/status/806497938,0,0
5/10/08 19:10,Margaritaville,JasonWyatt,808283348,https://twitter.com/JasonWyatt/status/808283348,0,0
5/11/08 17:25,"@ cowpewter Oh yeah, I forgot about wine tasting and psuedotropical bars with cover bands playing margaritaville. Fun times for ritch bitches",boxmonkey,808858752,https://twitter.com/boxmonkey/status/808858752,0,0
5/12/08 4:32,"RadioWien,10:30: ""Margaritaville"" von Jimmy Buffett",RadioWien,809169441,https://twitter.com/RadioWien/status/809169441,0,0
5/13/08 17:54,hanging in Margaritaville,chjabu,810563007,https://twitter.com/chjabu/status/810563007,0,0
5/14/08 16:55,Still listening to Jimmy Buffet on shuffle and the 2 versions of Margaritaville were played back to back,DaphneA,811428122,https://twitter.com/DaphneA/status/811428122,0,0
5/15/08 19:56,markus und simon stockhausen - california constitution - emergency ward - margaritaville - google toolbar - andrew osenga - web developer,secretbear,812330603,https://twitter.com/secretbear/status/812330603,0,0
5/16/08 18:11,Radio is playing Margaritaville as I run errands while soaking up Seattle sunshine.,jewellsinsea,813141908,https://twitter.com/jewellsinsea/status/813141908,0,0
5/17/08 19:22,getting ready for margaritaville!!,mollymcglinchey,813850596,https://twitter.com/mollymcglinchey/status/813850596,0,0
5/18/08 18:33,margaritaville,disneyr,814465702,https://twitter.com/disneyr/status/814465702,0,0
5/20/08 10:36,Listening to Radio Margaritaville.,fredm01,815799606,https://twitter.com/fredm01/status/815799606,0,0
5/21/08 15:23,microsoft interactive media manager - honolulu international airport - jimmy buffets margaritaville - 2008 nascar nationwide series - sonae,secretbear,816858352,https://twitter.com/secretbear/status/816858352,0,0
5/23/08 19:36,I just got another box of free fun stuff from margaritaville!,delaneyspage,818651147,https://twitter.com/delaneyspage/status/818651147,0,0
5/24/08 19:56,Trapped inside margaritaville by a hurricane,_jcaruso,819255950,https://twitter.com/_jcaruso/status/819255950,0,0
5/25/08 19:27,Headed to the new margaritaville in pcb for dinner and some key lime pie. this is the life.,mattlaney,819796837,https://twitter.com/mattlaney/status/819796837,0,0
5/25/08 21:31,"Bummer. margaritaville was a 2 hour wait, so we settled for beer garden. german at the beach.",mattlaney,819855234,https://twitter.com/mattlaney/status/819855234,0,0
5/28/08 16:02,Maybe margaritaville after though. Feeling better.,onpitrow,821970922,https://twitter.com/onpitrow/status/821970922,0,0
5/31/08 19:45,in margaritaville,jonkelly,824284576,https://twitter.com/jonkelly/status/824284576,0,0
6/1/08 19:57,At margaritaville-broadway at the beach,jamiruth,824866316,https://twitter.com/jamiruth/status/824866316,0,0
6/2/08 19:53,From About Southwest Glendale's Margaritaville Receiving Mixed Reviews - Add You.. http://tinyurl.com/6hbt6v,southwestliz,825563931,https://twitter.com/southwestliz/status/825563931,0,0
6/3/08 19:07,There a line just to put your name on a waiting list. Margaritaville. - Photo: http://bkite.com/00pSO,strutton,826370088,https://twitter.com/strutton/status/826370088,0,0
6/4/08 18:57,Listening to Volcano from Jimmy Buffett on the Meet Me In Margaritaville: The Ultimate Collection [Disc 2] CD [played 2 time(s)].,azjazzyj,827206197,https://twitter.com/azjazzyj/status/827206197,0,0
6/5/08 19:47,Under the plane at margaritaville. Citiwalk walk.,miguelcastro67,828061194,https://twitter.com/miguelcastro67/status/828061194,0,0
6/6/08 19:32,Sitting at margaritaville with fuelies,briancarter,828727925,https://twitter.com/briancarter/status/828727925,0,0
6/7/08 16:54,rented a car and went to Universal Studios City Walk. Margaritaville lunch then finally caught the Indy movie.,mandyvan,829345394,https://twitter.com/mandyvan/status/829345394,0,0
6/7/08 22:07,Just got in the car to find Jimmy Buffett live concert tonite on Radio Margaritaville!,goldensnitch,829489397,https://twitter.com/goldensnitch/status/829489397,0,0
6/9/08 18:50,I'm about to head over to Jimmy Buffet's Margaritaville. Woohoo!,Missingbullet,830879779,https://twitter.com/Missingbullet/status/830879779,0,0
6/10/08 15:01,"Margaritaville, then mini-golfing at a castle.",rlombardo,831565018,https://twitter.com/rlombardo/status/831565018,0,0
6/11/08 12:08,@truejerseygirlI 1st saw it at Margaritaville.com but I got it at Frontgate because they have free shipping,PatsyDarling,832282674,https://twitter.com/PatsyDarling/status/832282674,0,0
6/11/08 23:03,just went to margaritaville and watched chris watch 18 year olds walk around in hootchie gear prancing around Universal city walk.,binarybrewery,832700977,https://twitter.com/binarybrewery/status/832700977,0,0
6/13/08 17:29,It's 5:00 somewhere. I can see Margaritaville on the horizon.,michaelbuckley,834215555,https://twitter.com/michaelbuckley/status/834215555,0,0
6/14/08 17:45,hanging out at Westgate tonight. Probably going to be doing tequila shots at Margaritaville. Anyone going to be in the area? Hit me up.,Clintus,834887121,https://twitter.com/Clintus/status/834887121,0,0
6/15/08 18:35,Xbox Live: stru99le within is currently Online. Playing Rock Band. Band Quickplay Margaritaville. (via XLN),Struggle_Within,835531738,https://twitter.com/Struggle_Within/status/835531738,0,0
6/16/08 10:51,Emerging from a busy eventful weekend Sat dinner @Bobbywood was fa-bu-lous Sun margaritaville aka drunksville Can a drunk lady get a break?,WendyBird,836029407,https://twitter.com/WendyBird/status/836029407,0,0
6/17/08 13:20,Margaritaville Men's Tiki King Sandals for $19 - http://tinyurl.com/5ezcn4,DealNews,837029318,https://twitter.com/DealNews/status/837029318,0,0
6/18/08 16:43,@sylmarino Margaritaville??,chris_marino,838094905,https://twitter.com/chris_marino/status/838094905,0,0
6/19/08 19:11,Starting to get warm at my place. I'm thinking it's going to be a Margaritaville weekend!,lushforlife,839053048,https://twitter.com/lushforlife/status/839053048,0,0
6/20/08 12:20,"Sirius should rename Margaritaville channel ""Friday""",neonmarg,839622265,https://twitter.com/neonmarg/status/839622265,0,0
6/21/08 17:38,"@ lbilak I am a parrothead from way back and love the Margaritaville, Buffett style music. 200sqft Tiki bar in our backyard.",bvandyck,840524234,https://twitter.com/bvandyck/status/840524234,0,0
6/23/08 16:47,"@ rmogull Oh man you missed out. Jimmy Buffett recorded special versions of Volcano, Margaritaville and Cheeseburger. Only on 360 and PS3",Stepto,841930091,https://twitter.com/Stepto/status/841930091,0,0
6/24/08 17:37,it's official. less than two weeks and no more margaritaville. i'm out!,emisicka,842769009,https://twitter.com/emisicka/status/842769009,0,0
6/24/08 22:52,longest day... tequilla sunrise takes me away to margaritaville,nippys,842941111,https://twitter.com/nippys/status/842941111,0,0
6/26/08 16:56,"DK just IM'd from Margaritaville. That's OK, I'll be back in August.",eastender42,844439046,https://twitter.com/eastender42/status/844439046,0,0
6/27/08 18:23,Heading home for an evening in Margaritaville,dharmamike,845255361,https://twitter.com/dharmamike/status/845255361,0,0
6/28/08 16:53,Little folk are off to the GrandP's and Big Folk are heading to a Margaritaville Cookout at tennis club and then who knows after,petermello,845838079,https://twitter.com/petermello/status/845838079,0,0
6/30/08 12:10,Margaritaville DM0500 Bahamas 36-Ounce Frozen-Concoction Maker: Let’s get this party started! Today I.. http://tinyurl.com/6pep7f,gadgetchick,846987145,https://twitter.com/gadgetchick/status/846987145,0,0
7/1/08 17:08,In Margaritaville! Where did I put that shaker of salt?,rbuike,847933336,https://twitter.com/rbuike/status/847933336,0,0
7/2/08 16:12,http://twitpic.com/33av - Volcanoe in Margaritaville,ELROSS,848695415,https://twitter.com/ELROSS/status/848695415,0,0
7/3/08 11:36,Made first stab at Margaritaville first verse rewrite - http://meta4worldz.com/wordpress/?p=146,meta4man,849347037,https://twitter.com/meta4man/status/849347037,0,0
7/4/08 19:28,Ok im off to margaritaville,gletham,850366664,https://twitter.com/gletham/status/850366664,0,0
7/5/08 19:46,@ Margaritaville - working on my third margarita of the meal,kurrik,850954870,https://twitter.com/kurrik/status/850954870,0,0
7/6/08 18:34,Is drinking a margarita in margaritaville aka key west! :),yourillusionhj,851537169,https://twitter.com/yourillusionhj/status/851537169,0,0
7/6/08 22:48,My brother and I just spent half of an hour learning to play Margaritaville on guitar. Lamely awesome.,grace_kendall,851662197,https://twitter.com/grace_kendall/status/851662197,0,0
7/8/08 16:09,"What is the song that is the equivalent of ""Margaritaville"" -- for expresso?",ManFmNantucket,853114477,https://twitter.com/ManFmNantucket/status/853114477,0,0
7/9/08 15:56,Lunch at Margaritaville!,blakebrannon,854010376,https://twitter.com/blakebrannon/status/854010376,0,0
7/10/08 18:05,What is it about Margaritaville that makes a person dream about the Keys??,anikahangel,855064905,https://twitter.com/anikahangel/status/855064905,0,0
7/11/08 0:54,Anywhere I go IS Margaritaville. Step away from the blender!,rhancher,855330534,https://twitter.com/rhancher/status/855330534,0,0
7/12/08 7:22,Listening to Margaritaville Radio :),croninhillphoto,856446896,https://twitter.com/croninhillphoto/status/856446896,0,0
7/13/08 18:55,"No rain here. Comeoncomeoncomeon! If it starts, this work session will adjourn to the patio and Margaritaville.",jmoriarty,857526159,https://twitter.com/jmoriarty/status/857526159,0,0
7/14/08 11:48,Anyone else steal the cool coasters from restraunts? I'm using a Chillie's Margaritaville coaster right now.,CreativeNotice,858119145,https://twitter.com/CreativeNotice/status/858119145,0,0
7/15/08 17:51,I'm about to go out to margaritaville in key west.,BrandonTheKing,859416440,https://twitter.com/BrandonTheKing/status/859416440,0,0
7/16/08 19:47,"Gonna cleanse my head with a little trip to Margaritaville (via tunage) on way home. ""I'm growing older but not up""... the dude's my hero.",ChiTownKim,860422541,https://twitter.com/ChiTownKim/status/860422541,0,0
7/17/08 16:20,"Heading to Margaritaville, only I'll be like crew on cruise ships - up at 5 a.m. to fold towel animals and clean up after crazy passengers.",fancychickens,861249603,https://twitter.com/fancychickens/status/861249603,0,0
7/18/08 16:13,@ shelnew19 Is this the Margaritaville trip?? Super fun! :-),LisaLenea,862185886,https://twitter.com/LisaLenea/status/862185886,0,0
7/19/08 16:12,@ sgraven Did somebody say Margaritaville?,CDReed,862931510,https://twitter.com/CDReed/status/862931510,0,0
7/21/08 18:22,So I cut on Margaritaville radio to cook dinner and damn it if they don't play one of Buffett's sadest song (He went to paris),WyldGade,864548114,https://twitter.com/WyldGade/status/864548114,0,0
7/22/08 19:19,Biloxi Margaritaville completion date pushed back: Harrah's Entertainment says it's going to slow c.. http://tinyurl.com/5dmyxy,clarionledger,865598088,https://twitter.com/clarionledger/status/865598088,0,0
7/23/08 18:07,@ duffbert - Jimmy Buffett he of the absent salt shaker and the reason I will never be asked back to Margaritaville in Myrtle beach?,Dominoyesmaybe,866558433,https://twitter.com/Dominoyesmaybe/status/866558433,0,0
7/24/08 15:29,http://twitpic.com/58s3 - Margaritaville,bhooper74,867406065,https://twitter.com/bhooper74/status/867406065,0,0
7/25/08 18:43,is enjoying happy hour at the local margaritaville watering hole. I think we are the only non-locals in the place.,jbeardsley,868544065,https://twitter.com/jbeardsley/status/868544065,0,0
7/26/08 18:37,@1_4G41N57_1 I should have had you drop me off at Escondidos and then I could be waistin' away again in Margaritaville ;D,wAonLdeIrlCanEd,869308305,https://twitter.com/wAonLdeIrlCanEd/status/869308305,0,0
7/27/08 18:17,The Who on Rockband is a blast. Behind Blue Eyes on Hard = Margaritaville on Expert. I've bought more music in RB than on iTunes lately.,strutton,870024968,https://twitter.com/strutton/status/870024968,0,0
7/31/08 17:00,"@ jyamasaki Hope you all have a great time tonight @ techkaraokesf. Hope to join in another night! I have a hankerin' to sing ""Margaritaville""",seanosteen,874042645,https://twitter.com/seanosteen/status/874042645,0,0
8/1/08 19:42,thanks everyone for your responses... Margaritaville it is!!,lbridenne76,875203001,https://twitter.com/lbridenne76/status/875203001,0,0
8/2/08 16:10,emily is an iceskating princess and i love margaritaville,netlacky,875860815,https://twitter.com/netlacky/status/875860815,0,0
8/4/08 10:39,In Sangster International eating @Margaritaville getting ready to take off.Good week indeed.,LKStout,877262470,https://twitter.com/LKStout/status/877262470,0,0
8/5/08 17:35,Too many twits at the margaritaville table. Consensus is that a tweeter is a twit btw.,petevoss,878686317,https://twitter.com/petevoss/status/878686317,0,0
8/6/08 18:38,Margaritaville - its all @terrillls fault! In Canada! - http://bkite.com/01aBS,klobetime,879797043,https://twitter.com/klobetime/status/879797043,0,0
8/7/08 15:02,I think I'm going to wander across the street to Margaritaville. Just because it is there.,jack_daniel,880700385,https://twitter.com/jack_daniel/status/880700385,0,0
8/8/08 17:39,"Perfect chillout song: ""Margaritaville"" by Jimmy Buffet on XM right now!",j_calderon,881956067,https://twitter.com/j_calderon/status/881956067,0,0
8/9/08 18:13,who would have thought that # defcon and Margaritaville have the same dj.,Errata,882803517,https://twitter.com/Errata/status/882803517,0,0
8/10/08 0:03,Margaritaville...,tatiana_noel,883006188,https://twitter.com/tatiana_noel/status/883006188,0,0
8/11/08 2:59,"Listening to a cover of ""Margaritaville"" by Todd Snider. Very interesting, I must say. http://tinyurl.com/6l6f5h",jennyjenjen,883899253,https://twitter.com/jennyjenjen/status/883899253,0,0
8/12/08 17:20,Wasted again in Margaritaville: http://tinyurl.com/5mwmj2,sweetmeup,885627366,https://twitter.com/sweetmeup/status/885627366,0,0
8/13/08 19:56,"Harley Cult and Burgman Grin: I’m sitting at Margaritaville at Universal theme park in Orlando, Florid.. http://tinyurl.com/6gtwul",GetOutOfDebtGuy,886861306,https://twitter.com/GetOutOfDebtGuy/status/886861306,0,0
8/14/08 19:19,"Okay, so is Radio Margaritaville the best station or what? Excellent tunes...gotta love it!",javajuneau,887915360,https://twitter.com/javajuneau/status/887915360,0,0
8/15/08 18:02,"Time to blow this hot dog stand. It's 5:00 HERE! Margaritaville, here I come.",michaelbuckley,888900164,https://twitter.com/michaelbuckley/status/888900164,0,0
8/16/08 18:58,3 trips to margaritaville in 2 years.. It has rained every time. Is it me?,aj3u,889754710,https://twitter.com/aj3u/status/889754710,0,0
8/17/08 19:01,http://twitpic.com/83uo - Graffitti @Margaritaville. Beards 4 ever indeed.,ELROSS,890530985,https://twitter.com/ELROSS/status/890530985,0,0
8/18/08 14:25,"@ doctoranonymous Thanks Doc! Ukelele Guy doing ""Margaritaville"" has further delayed my writing. Brilliant!",hklbry,891322188,https://twitter.com/hklbry/status/891322188,0,0
8/19/08 11:33,"At an internet cafe called Buffalo Zach's in Roscoe, NY. Pretty awesome, 'cept I've heard about 3 versions of Margaritaville in 1 hour.",nymacc,892246996,https://twitter.com/nymacc/status/892246996,0,0
8/20/08 8:44,"Planning my Rock Band/Cookout for Friday. Rock Band, check. Burgers, check. Margaritaville Margarita Machine, check.",Lakehead,893195983,https://twitter.com/Lakehead/status/893195983,0,0
8/21/08 19:00,@ mlucus the drink? Cuz I got smashed on loaded landsharks in margaritaville & $35 for buying rounds.,aerodash84,894912263,https://twitter.com/aerodash84/status/894912263,0,0
8/22/08 19:39,"At Margaritaville in the wonderful seaside town of Capitola. Books, beach towel, sun + sand await. Lots of fond memories...",jenmyronuk,896040921,https://twitter.com/jenmyronuk/status/896040921,0,0
8/23/08 18:12,Heading to Margaritaville.,bethardsjp,896834105,https://twitter.com/bethardsjp/status/896834105,0,0
8/24/08 18:19,Goddamn Margaritaville sucks on Rock Band!,GeminiAce,897635215,https://twitter.com/GeminiAce/status/897635215,0,0
